customer_id,first_name,last_name,gender,date_of_birth,age,email,phone_number,address,city,state,zip_code,occupation,income,credit_score,marital_status,education,customer_segment,registration_date,customer_lifetime_value,has_mobile_app,paperless_billing,referral_source,risk_score
0ba5333c-96b8-44d2-a382-52284c881fa6,Christopher,Bates,Male,1953-05-30,72,nancy40@example.org,2999866479,0743 Shaw Key,North Karashire,MH,67575,Engineer,20352,727,Married,Bachelor's Degree,Standard,2018-10-09,1028,False,True,Advertisement,64.7
72a07edd-bf54-4c46-b977-9bc810bc263c,Miranda,Jenkins,Female,1959-05-31,66,ashley42@example.net,968-451-6357,979 Deborah Parkways,South Christopher,ME,49615,Self-employed,14155,745,Single,Master's Degree,Premium,2023-02-08,733,True,True,Friend,28.14
a0cf0ade-dfa3-465b-a6f4-b7302ac393a2,Carmen,Walker,Male,1964-05-30,61,charlesmiller@example.net,001-358-282-4278,00753 Boyer Viaduct,Garyfort,MO,78410,Engineer,39920,850,Single,High School,Premium,2024-03-26,745,False,True,Other,49.94
a19451d8-9cd2-4cfd-ab0f-ad0b8cdaf208,Jessica,Kim,Male,1984-05-30,41,rtanner@example.com,632.478.8557,77730 James Meadow Apt. 316,Benjaminmouth,FM,49216,Manager,60936,763,Single,Associate Degree,Standard,2020-10-28,1011,True,True,Other,32.3
cbff8932-aae5-4f9d-bb8c-367605e2e63f,Chase,Robinson,Female,1978-05-31,47,dawnmolina@example.com,677-618-8874,18114 Denise Springs,Dudleyville,GU,82092,Tradesperson,37702,806,Single,High School,Standard,2019-02-09,696,True,False,Website,60.85
e3f57fc4-ba07-4704-a3c4-f912c4f72f2e,Hannah,Lawrence,Male,1975-05-31,50,abell@example.net,632.867.0456x98763,7223 James Throughway Suite 938,Johnsonchester,NM,56961,IT Professional,142869,792,Married,Bachelor's Degree,Standard,2022-01-04,2636,False,True,Other,71.39
638e799b-d33f-442e-9767-24d179b31aa8,Eric,Smith,Male,1983-05-31,42,scott23@example.org,922-278-0810,4480 Mckee Fields,Port Kelly,ID,51842,Administrative Assistant,242760,640,Single,Bachelor's Degree,Premium,2020-09-05,1597,True,True,Other,66.84
2536f7c6-c240-400c-932c-cea22cb35e32,Jeffrey,Vargas,Female,1977-05-30,48,jasmine83@example.net,001-805-905-2686,6406 Alex Wells Apt. 037,Nicoleton,WA,04367,Sales Representative,94572,663,Married,Master's Degree,Standard,2022-10-27,2128,True,True,Friend,38.15
ea8cf00c-c4a3-4f44-b865-abbff1b54e7f,Karen,Hamilton,Male,1976-05-30,49,christinaadams@example.com,+1-940-931-3383,84285 Scott Park Suite 656,Amandaview,MT,77526,Driver,29406,717,Married,High School,Premium,2023-04-02,587,True,False,Agent,18.21
03655679-dbda-453a-a1be-ecd33a201dcc,Amy,Price,Male,1984-05-30,41,lori63@example.com,705.424.5795x17064,1655 Donald Falls Suite 642,Norrismouth,CA,76563,Doctor,70904,712,Divorced,Bachelor's Degree,Standard,2023-03-05,2030,False,True,Advertisement,84.27
800b28f7-ef28-4972-b190-81a5a001897d,Taylor,Taylor,Male,1972-05-30,53,sheilaperry@example.org,605-470-5917x87663,23835 Martin Streets,South Clayton,OK,11348,Driver,24563,725,Single,Bachelor's Degree,Premium,2024-03-14,4337,False,True,Advertisement,60.42
c0f514b1-e487-4779-8006-de691f8ce031,Erin,Dalton,Female,1983-05-31,42,cordovarichard@example.com,(640)496-8230x113,5128 Spencer Fields Suite 819,Thomasport,AS,94679,Service Worker,59229,646,Single,Associate Degree,Standard,2021-03-16,2571,False,True,Website,5.23
2efd208c-1d88-45f8-b1b4-3484266b1199,Charlene,Johnson,Female,1959-05-31,66,gonzalezmargaret@example.net,(429)970-9650x177,83297 Mathews Trace,North Susanbury,CT,69229,Accountant,165764,850,Married,Bachelor's Degree,Premium,2023-10-17,2177,True,False,Website,46.22
3798f19a-9767-4918-8991-7fe27ab926b0,John,James,Female,1965-05-30,60,samantha27@example.net,881.364.5376,80137 Branch Lake Suite 116,Davisberg,GA,95385,Administrative Assistant,65626,792,Married,Bachelor's Degree,Basic,2021-07-18,3931,False,True,Agent,22.45
0d6c61fb-cdf4-4887-a0a2-803ef240c1ca,Kevin,Williams,Male,1944-05-30,81,lisa75@example.com,554.620.6671x24944,2098 Beasley Valleys Suite 848,New Anne,OK,24734,Service Worker,10826,719,Married,Master's Degree,Basic,2023-03-29,1449,True,False,Friend,36.82
b714f246-eaff-48dd-9307-1b9bb1391f91,Eric,Rios,Female,1998-05-31,27,millerdiamond@example.net,(329)538-2887x77873,35743 Sarah Squares Suite 039,Ricehaven,MO,30188,Student,128648,721,Single,High School,Standard,2018-06-04,740,False,False,Website,60.4
413eded7-39d0-4eb2-b3ab-837f6e03baeb,Jose,Johnson,Female,1981-05-30,44,daniel88@example.net,566.631.8367x46330,7027 Hawkins Route Suite 704,East Amandaport,GU,94392,Student,55464,770,Married,Associate Degree,Standard,2019-09-25,943,True,False,Agent,84.8
9bd70939-31b9-4f7b-8379-326795f79f53,Julie,Hamilton,Male,1981-05-30,44,loganlevi@example.com,(441)367-2090x6912,26310 Melinda Underpass,Port William,AR,73962,Government Employee,294186,745,Married,High School,Standard,2023-03-10,2112,False,False,Other,22.66
11719553-2dea-40db-abad-b2ce8a264996,Eugene,Davidson,Male,1980-05-30,45,kreid@example.net,(931)791-2266,3837 Julia Islands Suite 998,Powersbury,ME,52724,Retired,66107,819,Married,Associate Degree,Premium,2022-02-21,913,False,False,Website,17.42
29509c72-9af3-4126-a1e5-08153479909c,Cindy,Singleton,Male,1972-05-30,53,christinaarnold@example.com,001-521-247-9599x38693,547 Zachary Village,Christinaview,WY,18624,Manager,82619,849,Single,Doctorate,Basic,2019-03-27,558,False,False,Website,30.89
1292fcd9-1db6-4555-b365-1c4bd0e170cd,Lindsay,Moss,Female,1991-05-31,34,nicholas97@example.net,2483189029,140 Holland Dale,Angelaside,FM,27375,Nurse,29760,646,Married,Bachelor's Degree,Standard,2018-11-15,1619,True,False,Website,8.09
709a710c-062f-479f-8df8-bae2d961717c,Calvin,Johnson,Female,2002-05-31,23,zpowers@example.com,+1-873-377-3398x71409,22032 Hurley Haven Apt. 813,Cochranfort,VT,62386,Student,33791,786,Single,Bachelor's Degree,Standard,2021-06-20,871,True,False,Agent,30.26
09de1db0-afbf-4b79-8f9d-615603be3687,John,Conley,Male,1977-05-30,48,bryan36@example.com,(513)606-7913x384,18476 Sandra Inlet Apt. 629,South William,OR,43656,Lawyer,76013,701,Single,Trade School,Standard,2023-03-18,589,True,False,Friend,48.44
9434902b-e5ae-4683-b254-68f2220dadb5,Kenneth,Larsen,Female,1981-05-30,44,fbarrett@example.com,001-632-808-2841,471 Samantha Lodge Suite 436,East Zacharyland,NJ,28952,Nurse,76403,798,Married,Bachelor's Degree,Standard,2023-02-08,845,False,True,Agent,38.36
c3777db5-a160-4f6e-97a4-904fd355f135,Patricia,Stewart,Male,1981-05-30,44,murphyian@example.net,001-831-823-4299x2647,30185 Shannon Oval Apt. 095,Elizabethfort,NV,82769,Engineer,48427,776,Married,Bachelor's Degree,Standard,2019-03-18,6818,True,False,Agent,69.32
9c4145ad-cc90-4366-ba03-f30ccb12356b,Jason,Conrad,Male,2005-05-30,20,gcunningham@example.com,659-612-0464,74139 Wiley Manor Suite 993,Jenniferport,PA,08211,Retired,44590,607,Single,High School,High-Risk,2023-12-26,1811,True,True,Advertisement,93.57
ba47a8ef-5a72-4124-8640-dd1449319190,Grace,Edwards,Female,1973-05-30,52,chavezgerald@example.com,+1-363-511-3433,16076 Paul Burgs,Edwardstown,IL,53844,Business Owner,60718,599,Single,Associate Degree,Premium,2022-03-12,3106,False,True,Advertisement,74.54
ca9f7c07-02b5-4770-aeb9-98eea8a4de57,Aaron,Sullivan,Male,1964-05-30,61,wmartin@example.net,923.412.1072x642,60964 Freeman Corner Suite 535,Johnview,NE,78560,Government Employee,47931,731,Married,Bachelor's Degree,Standard,2025-02-15,535,True,False,Advertisement,13.28
0e909497-5165-4f1b-a53c-a000d65a4242,Catherine,Parker,Male,1991-05-31,34,nguyentodd@example.net,987-881-7709,92373 Lauren Ford,Darrellport,WI,20920,Engineer,33968,763,Married,High School,Standard,2023-07-30,1216,False,True,Advertisement,34.13
2eac3779-3f2c-4e06-b3be-99cc6bf1c954,Julie,Higgins,Female,1995-05-31,30,kenneth32@example.com,4868328316,0865 Jessica Cliff,South Brandon,AZ,51321,Service Worker,51030,766,Single,Master's Degree,Standard,2018-09-22,2887,False,False,Friend,58.58
24e71fbd-e4c5-497c-bf10-32715094e8f0,Nicole,Briggs,Female,1953-05-30,72,oconnorthomas@example.net,+1-527-644-8998x81688,62504 David Islands Suite 657,Garciatown,OH,21812,Self-employed,59279,705,Single,Associate Degree,Basic,2022-01-20,524,True,True,Advertisement,13.3
c9f6842a-a104-45cc-94f4-ceaccafee758,Zachary,Green,Female,1957-05-30,68,jacobsnicholas@example.net,(354)756-3352x526,8105 Anderson Cape,Bennettton,ID,83199,Driver,34132,722,Divorced,Master's Degree,High-Risk,2021-02-11,616,False,True,Other,62.36
40090afa-2c07-474c-8193-5afa30d99386,Brett,Ortiz,Male,1983-05-31,42,walterrebecca@example.org,837-832-3429x00047,9268 Amy Valleys Suite 309,New Courtneyburgh,IL,29300,Engineer,66946,747,Married,Bachelor's Degree,Standard,2021-01-30,2522,False,False,Agent,10.38
0f3c3414-2c8c-4b01-8044-26c3eccebc98,Laura,Scott,Female,1983-05-31,42,cynthia15@example.org,(955)951-9675,64804 Katrina Route Apt. 000,Hensleyville,UT,72425,Manager,72025,623,Single,High School,Standard,2019-08-13,1514,False,False,Advertisement,81.98
d9b1edde-1550-470b-90b9-d88cd627d3c7,Kimberly,Rose,Female,1968-05-30,57,randallquinn@example.net,789.431.4890x449,6457 Doris Vista Apt. 691,Paulahaven,TX,01892,Lawyer,120726,750,Married,Associate Degree,Standard,2020-03-17,1276,False,True,Website,57.82
9c0a2932-1904-40d1-b25e-05e0a849e237,Nathan,Garcia,Male,1982-05-31,43,swalker@example.com,8564353847,2288 Rebekah River,Delgadomouth,DE,30721,Service Worker,62476,746,Divorced,Bachelor's Degree,Standard,2020-08-20,2516,True,False,Other,97.82
688255c1-dd8c-435a-b108-7db68bb23379,Thomas,Barrett,Male,1952-05-30,73,vortiz@example.net,635-569-5139x4759,677 Day Motorway Apt. 527,East Tracey,SD,97609,Teacher,87401,850,Married,Associate Degree,Basic,2018-10-08,503,False,True,Advertisement,99.12
31997623-1634-4ec4-b6a1-9712ce2bc35b,Rebekah,Taylor,Female,1999-05-31,26,jbender@example.net,911.535.6947x126,0733 Erica Burgs Suite 490,South Williamburgh,NE,19476,Manager,40849,680,Single,Bachelor's Degree,Premium,2018-09-18,794,True,True,Advertisement,92.17
a0c3279c-6277-4d9e-8b17-3fcae00e7a29,Gregory,Rodriguez,Male,1985-05-30,40,jeffreyaguilar@example.net,(512)708-8583x06563,8530 Elizabeth Club,Kramerfort,DC,29182,Doctor,28679,581,Married,Master's Degree,Standard,2021-06-06,604,True,True,Friend,69.24
f7e16262-8ad8-4f52-975a-1dfe549fc09c,Marissa,Gonzalez,Male,1999-05-31,26,dvasquez@example.net,001-891-897-5554x9047,056 Taylor Isle,South James,PA,07268,Administrative Assistant,80713,850,Married,High School,Standard,2020-05-09,1087,False,False,Other,77.88
1d161734-a904-41b3-b970-1482017aa95b,Sally,Anderson,Male,1973-05-30,52,marshallsean@example.com,(913)503-0601x9567,842 Joseph Plain,North Patrick,TX,19446,Business Owner,49488,812,Single,Doctorate,Basic,2025-02-11,1524,True,True,Agent,48.7
66ead3e4-4915-4607-95ae-9bdbc2255463,Christina,Robbins,Female,1952-05-30,73,kelly38@example.org,(285)282-9438,1260 Mason Inlet,West Danielle,SC,91898,Manager,50025,808,Single,High School,Basic,2022-04-28,1534,False,True,Advertisement,81.06
76181ed9-7549-4fe4-a619-6b5ecbe028c2,Melissa,Pitts,Male,1991-05-31,34,william01@example.org,(964)247-3984,486 Lewis Court Apt. 855,South Carol,GU,79384,Self-employed,76225,723,Single,High School,Standard,2023-10-02,1230,True,False,Advertisement,86.9
7654b14f-9eb3-4ef8-9ec7-8920a8fad197,Patrick,White,Male,1955-05-31,70,william01@example.net,001-903-917-4870x418,07818 Patrick Radial Suite 338,West Donnabury,MD,86733,Lawyer,41185,726,Single,Trade School,Standard,2025-05-29,1383,False,True,Website,69.93
f0c105a6-8cb7-4626-9648-a120bb1117a9,Caitlin,Harris,Female,1986-05-31,39,michaelgross@example.org,252-441-5779x25853,6582 Rachael Vista,Port Josephborough,HI,72965,Administrative Assistant,109947,670,Single,Associate Degree,Standard,2022-08-20,839,True,False,Friend,24.14
deaf6ae5-331d-41d5-a040-247122114c59,Michael,Cole,Female,1990-05-31,35,blackbrian@example.org,001-737-885-1222x9593,0056 Tiffany Corners Apt. 488,Hunterfurt,MA,57883,Nurse,57290,736,Married,High School,Standard,2018-11-10,1419,False,False,Other,66.49
29985034-1ede-4a85-8c85-6cd56aab8692,Joseph,Mosley,Female,1974-05-31,51,jennifer72@example.net,001-863-908-1219,971 Lindsay Road,Lewismouth,HI,63438,Self-employed,107160,729,Married,Bachelor's Degree,Standard,2019-10-27,1622,False,False,Other,54.3
ba5b9ef9-6128-4d29-b0a0-56084e2d6778,Lisa,Garcia,Male,1982-05-31,43,meyeranthony@example.com,8853176751,77988 Allen Road,Davisborough,TX,67878,IT Professional,50344,741,Divorced,High School,High-Risk,2019-01-02,1285,True,True,Advertisement,48.86
15f29a95-9f82-497a-90c7-7317ae2963bb,Bradley,Dunn,Male,1952-05-30,73,kimberlysanchez@example.com,+1-561-420-7959x709,1818 Perez Trace,Norriston,CT,65222,Business Owner,134023,754,Single,Master's Degree,Premium,2023-06-01,1560,False,True,Website,87.86
f0d884a3-4cb0-40a1-8b08-d5daa853126f,Lisa,Johnson,Male,1962-05-31,63,vdunlap@example.org,242.915.4380,923 Bailey Mills,West Ryanmouth,NE,95716,Self-employed,58306,725,Married,Doctorate,Standard,2020-03-14,685,False,True,Website,48.4
1ef55b96-2e5b-422a-a990-92cec5251e20,Susan,Moore,Male,1979-05-31,46,kingdaniel@example.org,(240)714-8612x713,2617 Patton Spring,West Jamie,NC,86513,Consultant,29715,775,Widowed,Bachelor's Degree,Standard,2022-06-27,504,True,True,Agent,73.76
3e408c65-8b92-4736-bee3-40b6cb2430f2,Brian,Price,Female,1984-05-30,41,ashley69@example.com,(592)840-5807,1187 Williams Neck Suite 991,Port Michaelstad,ID,82061,Lawyer,24796,689,Single,Bachelor's Degree,Basic,2018-08-11,940,True,True,Advertisement,67.7
960bb80b-3c82-4825-b878-7f2501aee53b,David,Ray,Male,1991-05-31,34,slee@example.org,807-301-9295x05086,165 Justin Route,New Erica,NC,07257,Sales Representative,53707,689,Single,Bachelor's Degree,Standard,2023-11-30,1119,True,True,Other,10.89
27231310-c5db-4bd8-9a8d-496d7e9159c1,Adam,Mcguire,Female,1989-05-30,36,christopherwarren@example.org,(803)762-6533,3694 Aaron Mission Suite 425,Gabrielport,VA,91465,Consultant,30600,672,Married,Associate Degree,High-Risk,2022-05-17,1988,False,True,Website,16.58
272afb98-c977-462e-9629-4ad3014556bd,John,Stevenson,Female,1969-05-30,56,christopher68@example.net,5727856007,180 Miller Branch,Darylland,OK,27225,Administrative Assistant,23916,837,Single,Master's Degree,Premium,2019-01-01,2897,False,False,Advertisement,35.75
ebb4e3da-d6a8-4694-b94e-d35dda083587,Jasmine,Stewart,Male,1950-05-31,75,daniel58@example.net,(228)425-8577,1956 Maurice Curve,Sarahfurt,FL,45144,Lawyer,41895,674,Single,Bachelor's Degree,Standard,2020-09-09,1245,False,False,Friend,1.8
3e5c932f-bd7c-4b17-939e-1421d0fd78d8,April,Wolfe,Female,1995-05-31,30,juliemcintosh@example.com,788-700-9724,12215 Sullivan Fields Apt. 440,Mariochester,NY,34900,Lawyer,239686,604,Married,Bachelor's Degree,Standard,2024-10-07,1238,True,True,Advertisement,4.85
8afe805f-832a-4566-97ad-c4526dd8fbb3,Todd,Zamora,Female,1984-05-30,41,marilyn26@example.net,842-929-2710,5583 Christopher Place Apt. 234,Port Jacob,MS,38688,Accountant,89191,723,Married,Associate Degree,Premium,2022-11-16,730,True,True,Advertisement,86.15
aea90a7f-5f5b-4a2b-bb4a-a1863ae86a87,Christopher,Rush,Male,1972-05-30,53,hnguyen@example.net,876-808-0794,03035 Thomas Roads,North Jake,MA,02271,Engineer,30902,729,Single,Associate Degree,Standard,2025-02-23,522,False,True,Other,59.77
10dbad00-e43b-48a8-8f4b-9cd13d8c7eb7,Joseph,Fry,Male,1991-05-31,34,kellersheila@example.com,+1-276-701-2133,151 Bishop Flats Suite 251,Port Jeremy,NE,99818,Teacher,204976,762,Single,High School,Standard,2019-11-28,726,False,False,Other,66.73
0553081a-70f4-4e99-9e16-2698c9a6adcf,Cheryl,Bailey,Female,1971-05-31,54,spayne@example.org,557.231.2573x34053,5926 Rivera Village,Port Timothy,AS,06371,Self-employed,80473,631,Married,High School,Standard,2018-10-21,1030,True,False,Website,57.3
d511cd80-2bff-4ac7-afbc-474389824680,Robert,Tran,Male,1972-05-30,53,wellsdavid@example.org,3102328311,747 Tamara Unions,Ryanport,NE,86355,Doctor,34285,609,Single,Bachelor's Degree,Basic,2022-06-05,596,True,True,Friend,13.55
3f74a17b-e9ca-4b14-ab2c-691348fe11f7,Cynthia,Burns,Male,1994-05-31,31,wrightbrad@example.com,(806)210-2834,164 Darin Flats Apt. 681,West Jessica,MH,62634,Consultant,63581,723,Married,Bachelor's Degree,Standard,2022-02-06,1443,True,False,Advertisement,19.94
d666863d-eae4-4774-a43a-be18ef0feecc,Daniel,Mccoy,Female,1969-05-30,56,nunezlaura@example.com,(870)361-2260,245 Nelson Hill Suite 823,East Nancyside,WY,39997,Service Worker,34422,785,Married,Associate Degree,Standard,2019-07-25,546,True,False,Friend,11.15
0ce97367-28d2-423a-93fd-d5021dc671d9,Sheri,Wilcox,Female,2006-05-31,19,jeromesmith@example.com,875.634.7474,30554 David Estate,Veronicahaven,MH,28284,Student,25072,666,Divorced,Associate Degree,Premium,2020-09-27,564,False,False,Friend,18.4
59697606-8c1a-4bc5-b281-be2c65da3d18,Danielle,Fuller,Male,1991-05-31,34,dmiddleton@example.net,(701)940-3367x69123,03316 Dawson Landing,South Gregoryfort,FM,01541,Driver,65050,635,Married,Doctorate,Basic,2025-03-03,1399,False,False,Website,45.53
11498d73-442c-47b5-97af-984b6008bcc6,Stephanie,Warren,Male,1977-05-30,48,kpratt@example.com,943-916-5855,4816 Elizabeth Corners Suite 215,Ortizshire,NE,23988,Business Owner,48719,671,Single,High School,Basic,2021-08-06,552,True,False,Other,27.93
bd203de5-0eb4-424d-b454-6fa1faea6ba1,Rhonda,Nelson,Female,1982-05-31,43,brianbrown@example.com,001-848-671-0270x4939,77449 Johnson Via,South Christopher,MP,05859,Engineer,71912,620,Married,Bachelor's Degree,Basic,2021-08-19,1680,False,False,Friend,21.74
fa0d6cd5-66d0-4055-b361-3efbdd8e5f48,Anne,Wilson,Male,1977-05-30,48,colonjennifer@example.org,428-237-0256,835 Anderson Roads,West Jefferyhaven,OR,84436,Executive,14742,632,Married,High School,Standard,2020-10-31,2343,True,True,Website,76.44
ad72c97a-1bd9-4ff1-877d-81f7e2255bc1,Brian,Hill,Female,1989-05-30,36,sherryprice@example.net,001-971-320-5012x232,09046 Watts Crest,New Richard,IA,10282,IT Professional,111665,780,Married,Bachelor's Degree,Standard,2024-05-11,1043,False,False,Other,64.86
f3818a05-d92c-4065-ae41-49ba00e32a9f,Sarah,Long,Female,1986-05-31,39,tgarcia@example.com,001-916-626-7821x456,0261 Boyd Coves Suite 134,Jonesfurt,SC,12726,Service Worker,31881,715,Widowed,Bachelor's Degree,Standard,2023-01-11,547,False,False,Website,41.45
71223a33-e850-4b88-b6b0-cabe0ecbfeb2,Mia,Barrera,Male,1994-05-31,31,dkane@example.com,395-397-3786x265,963 Cesar Ranch Apt. 388,West Andrew,HI,87005,Tradesperson,60645,617,Single,Master's Degree,Premium,2022-10-17,2391,False,True,Website,84.78
f446da1e-c1f2-402a-b640-7e8eeeea20a3,William,Martin,Female,1988-05-30,37,amandablack@example.com,+1-627-432-1087x377,3564 Timothy Ports Suite 062,Andrewston,MP,44550,Doctor,38567,704,Married,Trade School,Standard,2021-08-31,1341,False,False,Website,34.34
249c9de1-70e6-49b4-863b-106646aecd16,Lindsey,Beasley,Female,1976-05-30,49,jesse87@example.org,446.922.4644,31304 Adam Isle,East Jillview,NC,54973,Retired,13187,728,Married,Bachelor's Degree,Premium,2025-02-25,705,False,True,Other,73.07
b453b292-0f5e-47f6-9b82-2d6e8da2a2af,Jaime,Leon,Female,2005-05-30,20,cathy36@example.net,503-852-7032x0361,3983 Calhoun Square,West Amy,FL,08387,Engineer,461354,755,Single,Bachelor's Degree,Standard,2018-06-03,2242,False,True,Agent,29.12
4c68ebc0-7fa2-4bcf-afaa-3d3966789659,Catherine,Nelson,Male,1978-05-31,47,walkermonique@example.com,(228)298-1085,919 Myers Mountain,Davidstad,AZ,25149,Retired,69749,773,Single,Bachelor's Degree,Standard,2019-02-12,2334,False,True,Friend,33.1
2a071675-1bd7-4e3c-933c-d5d173ee8621,Tristan,Miller,Male,1992-05-30,33,wilsonstephen@example.org,+1-678-922-3855,847 Castillo Way Apt. 634,Tannershire,KY,38222,Business Owner,80711,784,Single,Bachelor's Degree,Standard,2020-07-01,686,True,False,Friend,31.78
d501372c-8eb7-4c89-9a7c-658106383981,Troy,Williams,Male,1990-05-31,35,tfisher@example.com,306-419-2084,03876 Clark Place,Derrickland,NY,40781,IT Professional,15533,690,Divorced,Master's Degree,Standard,2024-06-24,1593,False,True,Friend,80.35
b5d4e406-23c5-4b55-81bc-0a5548347795,Kathryn,Thomas,Male,1962-05-31,63,bethayers@example.org,851-840-6534x0292,316 Patel Route Suite 043,Hutchinsonview,LA,31808,Consultant,29800,577,Widowed,Master's Degree,Standard,2018-11-21,4512,True,False,Advertisement,43.36
98efb444-aa08-4494-8fa6-6a8dd230da21,Carly,Schwartz,Male,1965-05-30,60,derek97@example.org,701.987.0528x45311,9148 Heather Tunnel,New April,GA,76617,Nurse,54192,789,Divorced,Associate Degree,High-Risk,2022-01-02,766,True,False,Agent,52.21
4a12e9a3-3c02-4a97-bbe1-cf1610fb8da3,Rebecca,Fuller,Female,1982-05-31,43,rwilliams@example.net,359-338-5098,696 Newman Forest Apt. 715,Crossbury,IN,25452,Government Employee,39630,744,Married,Bachelor's Degree,Basic,2020-06-30,815,True,False,Agent,32.98
141ee47b-a4fe-49ed-a235-a59a6cf55784,Laura,Jones,Female,1999-05-31,26,vickieyang@example.com,+1-214-486-4022x9483,48728 Parker Fork,Jamesstad,OH,51640,Administrative Assistant,142872,700,Married,Master's Degree,Premium,2024-05-05,524,True,True,Advertisement,55.38
738b3e14-c598-4bcb-9a56-5b998d8ee22b,Dennis,Allen,Female,1971-05-31,54,lozanodanielle@example.org,001-780-771-7809x886,73234 Matthew Flat Suite 175,Robertland,NH,27261,Self-employed,125294,790,Married,Trade School,Standard,2022-12-07,1621,True,True,Friend,64.63
d50a29ac-24e4-47a9-a3f5-b53e44a1b7a6,Erika,Schmitt,Female,1984-05-30,41,richardrodgers@example.net,+1-661-994-3485x2058,541 Justin Groves,Boydport,IL,07586,Accountant,73613,629,Divorced,Doctorate,Standard,2018-07-15,1161,False,False,Advertisement,5.83
0a8fc4c4-0fcb-44f3-9a6f-b4a511c3fcb7,Grace,Goodwin,Male,1968-05-30,57,heather73@example.com,753.924.4492,612 Smith Forest Suite 222,Paulview,MO,94061,Nurse,15361,667,Married,High School,Basic,2023-06-27,847,False,True,Friend,31.1
12555264-326f-413e-839e-e483c044f20f,Thomas,Miller,Female,1989-05-30,36,arobbins@example.org,6316721162,69617 Williams Avenue,Brianside,VA,25108,Manager,43842,700,Single,Associate Degree,Standard,2023-10-21,925,False,True,Agent,11.39
41ed9b6a-3c36-4910-84da-28da09538389,Patricia,Lee,Male,2000-05-30,25,yshelton@example.com,001-526-708-9558x83710,453 Crawford Port Suite 341,Collinsview,NM,11423,Accountant,90325,664,Married,Bachelor's Degree,Standard,2024-11-27,893,True,False,Website,45.4
e7e96163-53f8-471c-9280-cccd3fad1585,Susan,Taylor,Male,1971-05-31,54,taylordavid@example.net,(888)270-4320x804,886 Reynolds Track,East Julie,SD,49121,Lawyer,92095,843,Divorced,Associate Degree,Basic,2022-07-07,3686,False,False,Advertisement,18.13
0013b907-17ad-4c26-a7c1-defb577ef6f3,Erin,Williams,Female,2002-05-31,23,srodriguez@example.com,724-476-9389x50200,4262 French Junction Suite 134,Jamesmouth,LA,01384,Accountant,52883,734,Married,Doctorate,Standard,2018-06-01,895,False,True,Other,61.81
f5978993-c7f2-4652-8c73-973d351e01f7,Victoria,Mason,Female,1991-05-31,34,davisjohn@example.org,+1-924-953-8806,43390 Knight Street,Cynthiaburgh,IN,12831,Executive,179400,776,Married,Bachelor's Degree,Basic,2018-07-19,881,False,False,Friend,65.36
4b2b92b5-9073-49c1-b65d-9303320622ff,Christopher,Dorsey,Female,1977-05-30,48,bryan83@example.org,507.390.0302x2427,3241 Sherry Corners Suite 784,West Devinstad,NY,72369,Service Worker,36259,850,Single,High School,Standard,2019-06-29,2424,True,False,Advertisement,78.93
047b0e91-ea03-4df9-bc61-647b84de4c2b,Walter,Baldwin,Male,1966-05-31,59,charlesstevenson@example.org,670.317.6931x40278,337 Kim Prairie,Evansbury,MI,45872,Administrative Assistant,67466,674,Married,Bachelor's Degree,Standard,2018-07-11,768,False,True,Friend,87.34
34b1d1f4-7982-426c-b8a1-57a89cbe9008,Mary,Conner,Male,1976-05-30,49,karenvargas@example.org,001-304-676-3301x1205,984 Steven Park Suite 710,East Shannonborough,OK,63460,Executive,19461,664,Married,Bachelor's Degree,Standard,2022-02-23,767,False,False,Agent,30.51
85c24471-b92c-4ec2-9831-ee7f92d0d62e,Robert,Murphy,Male,1977-05-30,48,rossvirginia@example.net,(705)218-0970x131,2729 Turner Estates,Carrillohaven,FL,24861,Business Owner,65442,645,Single,Master's Degree,Standard,2019-08-02,501,True,True,Other,59.25
54816946-6784-4d6e-abe6-0eb18f07c1e1,Justin,White,Male,1985-05-30,40,gabrielbenson@example.org,001-570-512-6821,37436 Margaret Dale Apt. 982,Brownfurt,NE,19314,Teacher,32797,817,Single,Associate Degree,Premium,2022-09-18,597,False,False,Advertisement,36.35
ca85be39-5b77-4ed4-b2fe-8bc8af56ccd4,Jacob,Armstrong,Male,1978-05-31,47,nicholetaylor@example.com,001-434-462-9075,5888 Martinez Fort Suite 539,West Steven,NJ,07498,Administrative Assistant,68239,609,Single,Bachelor's Degree,Standard,2019-10-25,2304,False,False,Friend,25.35
17531831-478a-4bf4-857a-12d28de36a66,Aimee,Phillips,Male,1974-05-31,51,adamskeith@example.com,(759)848-3679x20894,210 Archer Neck,Lake Angelaberg,NE,56322,Manager,95150,850,Divorced,High School,Standard,2023-03-07,3120,True,True,Website,26.76
88245123-4f07-47c1-81ef-c2664ca6411f,Thomas,Davis,Male,1955-05-31,70,kimberlyyoung@example.com,900.446.5229,5359 Dixon Parks,Port Kimberlyfurt,OH,17083,Government Employee,15415,729,Single,High School,Standard,2018-11-07,1115,False,False,Advertisement,8.7
d4df12f3-601a-4a4b-8c97-10369b4c9efd,Jeremy,Gomez,Female,1990-05-31,35,yhamilton@example.org,949.983.4134x57081,343 Thomas Mountains Suite 553,New Mitchellfort,MT,13890,Business Owner,59938,850,Widowed,High School,Premium,2023-03-16,609,False,True,Advertisement,78.97
